주상병코드,진료년도,가입자구분,성별,연령,진료실인원(명),진료건수(건),총진료비(천원)
F30-F39,2018년,지역,여자,10-14세,1397,8611,985184
F30-F39,2018년,지역,여자,15-19세,5803,42145,3986680
F30-F39,2018년,지역,여자,20-24세,9261,63312,4869005
F30-F39,2018년,지역,여자,25-29세,11146,77579,5817289
F30-F39,2018년,지역,여자,30-34세,12229,90214,6428459
F30-F39,2018년,지역,여자,35-39세,15409,117196,8087282
F30-F39,2018년,지역,여자,40-44세,14640,113424,7582708
F30-F39,2018년,지역,여자,45-49세,16965,130450,8263259
F30-F39,2018년,지역,여자,50-54세,17794,127995,8083425
F30-F39,2018년,지역,여자,55-59세,21141,145551,8904886
F30-F39,2018년,지역,여자,60-64세,20955,143023,8717426
F30-F39,2018년,지역,여자,65세 이상,60727,390758,24160578
F30-F39,2018년,직장,남자,0-4세,44,92,5538
F30-F39,2018년,직장,남자,5-9세,555,3376,205217
F30-F39,2018년,직장,남자,10-14세,2135,14398,1213528
F30-F39,2018년,직장,남자,15-19세,10015,79036,6569695
F30-F39,2018년,직장,남자,20-24세,20849,158412,12433353
F30-F39,2018년,직장,남자,25-29세,16259,116687,8888106
F30-F39,2018년,직장,남자,30-34세,12864,83534,5637069
F30-F39,2018년,직장,남자,35-39세,14849,96272,6501185
F30-F39,2018년,직장,남자,40-44세,14150,96409,6203778
F30-F39,2018년,직장,남자,45-49세,15867,112270,7067480
F30-F39,2018년,직장,남자,50-54세,14959,104724,6679051
F30-F39,2018년,직장,남자,55-59세,16992,119928,8151556
F30-F39,2018년,직장,남자,60-64세,17432,125132,8686028
F30-F39,2018년,직장,남자,65세 이상,61224,418690,28378653
F30-F39,2018년,직장,여자,0-4세,23,56,3241
F30-F39,2018년,직장,여자,5-9세,294,1469,91291
F30-F39,2018년,직장,여자,10-14세,3715,27864,3524426
F30-F39,2018년,직장,여자,15-19세,16457,140469,13302152
F30-F39,2018년,직장,여자,20-24세,26159,204380,15018072
F30-F39,2018년,직장,여자,25-29세,26504,207720,14149040
F30-F39,2018년,직장,여자,30-34세,22187,167008,11136784
F30-F39,2018년,직장,여자,35-39세,26732,204604,13025213
F30-F39,2018년,직장,여자,40-44세,24760,196025,11691790
F30-F39,2018년,직장,여자,45-49세,27659,218848,13209642
F30-F39,2018년,직장,여자,50-54세,29395,221301,13170396
F30-F39,2018년,직장,여자,55-59세,37308,278110,15634736
F30-F39,2018년,직장,여자,60-64세,39133,293678,16719436
F30-F39,2018년,직장,여자,65세 이상,138425,965209,56474820
F30-F39,2019년,지역,남자,0-4세,28,46,2253
F30-F39,2019년,지역,남자,5-9세,213,968,61836
F30-F39,2019년,지역,남자,10-14세,834,4768,436322
F30-F39,2019년,지역,남자,15-19세,3653,24613,2215423
F30-F39,2019년,지역,남자,20-24세,9760,66443,5403286
F30-F39,2019년,지역,남자,25-29세,8292,54858,4550279
F30-F39,2019년,지역,남자,30-34세,7827,50154,4685599
F30-F39,2019년,지역,남자,35-39세,8835,57892,5400097
F30-F39,2019년,지역,남자,40-44세,8826,57957,5585400
F30-F39,2019년,지역,남자,45-49세,10254,68933,6562796
F30-F39,2019년,지역,남자,50-54세,9745,64661,6288645
F30-F39,2019년,지역,남자,55-59세,10481,67493,6840479
F30-F39,2019년,지역,남자,60-64세,11110,72515,6957503
F30-F39,2019년,지역,남자,65세 이상,29472,191806,14768986
F30-F39,2019년,지역,여자,0-4세,15,44,2511
F30-F39,2019년,지역,여자,5-9세,118,522,62653
F30-F39,2019년,지역,여자,10-14세,1351,8511,1047265
F30-F39,2019년,지역,여자,15-19세,6437,46784,4839741
F30-F39,2019년,지역,여자,20-24세,10999,75256,6152689
F30-F39,2019년,지역,여자,25-29세,13441,93600,7305934
F30-F39,2019년,지역,여자,30-34세,14264,107277,8308488
F30-F39,2019년,지역,여자,35-39세,16505,129943,9620584
F30-F39,2019년,지역,여자,40-44세,15919,125126,8787242
F30-F39,2019년,지역,여자,45-49세,17661,136750,9674986
F30-F39,2019년,지역,여자,50-54세,18524,136375,8764232
F30-F39,2019년,지역,여자,55-59세,21026,144850,9264083
F30-F39,2019년,지역,여자,60-64세,22633,158009,9848674
F30-F39,2019년,지역,여자,65세 이상,64786,422080,26858428
F30-F39,2019년,직장,남자,0-4세,103,170,9743
F30-F39,2019년,직장,남자,5-9세,793,3998,288046
F30-F39,2019년,직장,남자,10-14세,2537,16643,1564791
F30-F39,2019년,직장,남자,15-19세,11466,93678,8243144
F30-F39,2019년,직장,남자,20-24세,24335,190989,15313074
F30-F39,2019년,직장,남자,25-29세,19854,145297,11514464
F30-F39,2019년,직장,남자,30-34세,14796,99458,7231231
F30-F39,2019년,직장,남자,35-39세,16133,107109,7537454
F30-F39,2019년,직장,남자,40-44세,15501,106272,7254642
F30-F39,2019년,직장,남자,45-49세,16864,121700,8011048
F30-F39,2019년,직장,남자,50-54세,16147,113546,7604570
F30-F39,2019년,직장,남자,55-59세,17255,121411,8807472
F30-F39,2019년,직장,남자,60-64세,18186,131550,9350485
F30-F39,2019년,직장,남자,65세 이상,61756,432877,30831994
F30-F39,2019년,직장,여자,0-4세,36,73,4726
F30-F39,2019년,직장,여자,5-9세,402,2095,162448
F30-F39,2019년,직장,여자,10-14세,3878,27841,3507889
F30-F39,2019년,직장,여자,15-19세,19542,169242,17108565
F30-F39,2019년,직장,여자,20-24세,32284,257645,20734437
F30-F39,2019년,직장,여자,25-29세,34535,281057,20948838
F30-F39,2019년,직장,여자,30-34세,26225,202445,14429436
F30-F39,2019년,직장,여자,35-39세,29534,230119,15554082
F30-F39,2019년,직장,여자,40-44세,27586,221367,14290895
F30-F39,2019년,직장,여자,45-49세,29494,232309,14839860
F30-F39,2019년,직장,여자,50-54세,30972,233422,14315209
F30-F39,2019년,직장,여자,55-59세,36396,271457,16376339
F30-F39,2019년,직장,여자,60-64세,40119,304224,17963965
F30-F39,2019년,직장,여자,65세 이상,140343,996628,59663915
F30-F39,2020년,지역,남자,0-4세,8,28,2549
F30-F39,2020년,지역,남자,5-9세,177,947,62650
F30-F39,2020년,지역,남자,10-14세,695,3842,376091
F30-F39,2020년,지역,남자,15-19세,3582,24415,2443079
F30-F39,2020년,지역,남자,20-24세,10165,70505,5929101
F30-F39,2020년,지역,남자,25-29세,10016,65940,5444507
F30-F39,2020년,지역,남자,30-34세,8761,57352,4840037
F30-F39,2020년,지역,남자,35-39세,9044,59378,5317094
F30-F39,2020년,지역,남자,40-44세,9044,60461,5651720
F30-F39,2020년,지역,남자,45-49세,9859,67864,6107632
F30-F39,2020년,지역,남자,50-54세,9962,66213,6353829
F30-F39,2020년,지역,남자,55-59세,9826,65410,5940727
F30-F39,2020년,지역,남자,60-64세,11330,73821,6803299
F30-F39,2020년,지역,남자,65세 이상,31271,201893,15743999
F30-F39,2020년,지역,여자,0-4세,1,1,138
F30-F39,2020년,지역,여자,5-9세,109,525,44157
F30-F39,2020년,지역,여자,10-14세,1090,6567,888337
F30-F39,2020년,지역,여자,15-19세,6170,44103,4513760
F30-F39,2020년,지역,여자,20-24세,13907,98858,8246548
F30-F39,2020년,지역,여자,25-29세,17823,128240,10326692
F30-F39,2020년,지역,여자,30-34세,16495,126293,10094525
F30-F39,2020년,지역,여자,35-39세,17060,136372,10295525
F30-F39,2020년,지역,여자,40-44세,16617,132596,9543730
F30-F39,2020년,지역,여자,45-49세,17637,136934,9655043
F30-F39,2020년,지역,여자,50-54세,18680,136925,9049257
F30-F39,2020년,지역,여자,55-59세,20249,140662,9294683
F30-F39,2020년,지역,여자,60-64세,23668,163375,10400049
F30-F39,2020년,지역,여자,65세 이상,68764,449907,28137519
F30-F39,2020년,직장,남자,0-4세,36,67,4989
F30-F39,2020년,직장,남자,5-9세,620,3328,251180
F30-F39,2020년,직장,남자,10-14세,2400,16051,1556277
F30-F39,2020년,직장,남자,15-19세,11650,94729,8878813
F30-F39,2020년,직장,남자,20-24세,26488,214104,17942510
F30-F39,2020년,직장,남자,25-29세,23580,177927,13954054
F30-F39,2020년,직장,남자,30-34세,17098,121332,9097982
F30-F39,2020년,직장,남자,35-39세,17318,119598,8544130
F30-F39,2020년,직장,남자,40-44세,16893,118311,8076780
F30-F39,2020년,직장,남자,45-49세,17236,125099,8492969
F30-F39,2020년,직장,남자,50-54세,16746,119482,8045500
F30-F39,2020년,직장,남자,55-59세,16835,117513,8323697
F30-F39,2020년,직장,남자,60-64세,18192,130689,8766243
F30-F39,2020년,직장,남자,65세 이상,62905,438242,30992589
F30-F39,2020년,직장,여자,0-4세,23,31,3584
F30-F39,2020년,직장,여자,5-9세,375,2044,148885
F30-F39,2020년,직장,여자,10-14세,3396,23974,2908529
F30-F39,2020년,직장,여자,15-19세,19824,174877,18031012
F30-F39,2020년,직장,여자,20-24세,40623,346105,27805434
F30-F39,2020년,직장,여자,25-29세,45370,388563,29895113
F30-F39,2020년,직장,여자,30-34세,31966,258284,19140591
F30-F39,2020년,직장,여자,35-39세,31429,250160,17676797
F30-F39,2020년,직장,여자,40-44세,30213,241971,16004081
F30-F39,2020년,직장,여자,45-49세,29897,238335,15371906
F30-F39,2020년,직장,여자,50-54세,31737,243262,15147717
F30-F39,2020년,직장,여자,55-59세,34931,260663,15856928
F30-F39,2020년,직장,여자,60-64세,41099,309637,18221239
F30-F39,2020년,직장,여자,65세 이상,144692,1025121,60583311
F30-F39,2021년,지역,남자,0-4세,8,12,852
F30-F39,2021년,지역,남자,5-9세,245,1232,99370
F30-F39,2021년,지역,남자,10-14세,871,4860,545741
F30-F39,2021년,지역,남자,15-19세,3977,27942,2751040
F30-F39,2021년,지역,남자,20-24세,11384,78548,6960609
F30-F39,2021년,지역,남자,25-29세,11936,78459,6750171
F30-F39,2021년,지역,남자,30-34세,10511,68204,5931979
F30-F39,2021년,지역,남자,35-39세,9576,62995,5698330
F30-F39,2021년,지역,남자,40-44세,9955,67770,6353566
F30-F39,2021년,지역,남자,45-49세,9927,68935,6068610
F30-F39,2021년,지역,남자,50-54세,10318,69554,6830651
F30-F39,2021년,지역,남자,55-59세,9627,63705,6387316
F30-F39,2021년,지역,남자,60-64세,11850,78259,6880349
F30-F39,2021년,지역,남자,65세 이상,33155,216864,17036119
F30-F39,2021년,지역,여자,0-4세,5,7,516
F30-F39,2021년,지역,여자,5-9세,147,626,51405
F30-F39,2021년,지역,여자,10-14세,1503,9385,1396519
F30-F39,2021년,지역,여자,15-19세,7229,51380,5811258
F30-F39,2021년,지역,여자,20-24세,16559,118747,10459017
F30-F39,2021년,지역,여자,25-29세,22802,162805,13663835
F30-F39,2021년,지역,여자,30-34세,20139,153346,12441954
F30-F39,2021년,지역,여자,35-39세,18557,146045,11335669
F30-F39,2021년,지역,여자,40-44세,18929,148641,10940184
F30-F39,2021년,지역,여자,45-49세,17855,140452,10214476
F30-F39,2021년,지역,여자,50-54세,20060,147498,10360645
F30-F39,2021년,지역,여자,55-59세,20205,144449,9526223
F30-F39,2021년,지역,여자,60-64세,25489,177690,11322151
F30-F39,2021년,지역,여자,65세 이상,74585,495064,30820360
F30-F39,2021년,직장,남자,0-4세,40,92,9202
F30-F39,2021년,직장,남자,5-9세,997,5174,398920
F30-F39,2021년,직장,남자,10-14세,3339,21132,2231717
F30-F39,2021년,직장,남자,15-19세,13665,113793,10975240
F30-F39,2021년,직장,남자,20-24세,29271,244266,20959305
F30-F39,2021년,직장,남자,25-29세,26984,207938,17012894
F30-F39,2021년,직장,남자,30-34세,20651,147716,11624756
F30-F39,2021년,직장,남자,35-39세,19094,133972,10049091
F30-F39,2021년,직장,남자,40-44세,19556,137178,9783340
F30-F39,2021년,직장,남자,45-49세,18351,133978,9208245
F30-F39,2021년,직장,남자,50-54세,18235,131375,8827009
F30-F39,2021년,직장,남자,55-59세,16607,115640,8162250
F30-F39,2021년,직장,남자,60-64세,18366,133000,9235034
F30-F39,2021년,직장,남자,65세 이상,62799,442443,30792959
F30-F39,2021년,직장,여자,0-4세,10,14,1083
F30-F39,2021년,직장,여자,5-9세,513,2447,197362
F30-F39,2021년,직장,여자,10-14세,4999,35882,4806430
F30-F39,2021년,직장,여자,15-19세,24295,217444,24346360
F30-F39,2021년,직장,여자,20-24세,47468,409410,34341901
F30-F39,2021년,직장,여자,25-29세,56209,484185,39006389
F30-F39,2021년,직장,여자,30-34세,40991,335956,25864290
F30-F39,2021년,직장,여자,35-39세,36461,296853,21558412
F30-F39,2021년,직장,여자,40-44세,36262,291201,20091836
F30-F39,2021년,직장,여자,45-49세,31871,256037,17009525
F30-F39,2021년,직장,여자,50-54세,34233,266929,17249068
F30-F39,2021년,직장,여자,55-59세,33909,256117,15850832
F30-F39,2021년,직장,여자,60-64세,42677,324193,19712606
F30-F39,2021년,직장,여자,65세 이상,148875,1074430,64682237
F40-F48,2010년,지역,남자,0-4세,268,389,13591
F40-F48,2010년,지역,남자,5-9세,955,2128,96298
F40-F48,2010년,지역,남자,10-14세,1904,5194,275508
F40-F48,2010년,지역,남자,15-19세,4781,16528,907251
F40-F48,2010년,지역,남자,20-24세,4667,17294,1146487
F40-F48,2010년,지역,남자,25-29세,5298,20609,1179604
F40-F48,2010년,지역,남자,30-34세,6203,25705,1215767
F40-F48,2010년,지역,남자,35-39세,8518,39627,1731966
F40-F48,2010년,지역,남자,40-44세,10637,49649,2079355
F40-F48,2010년,지역,남자,45-49세,12327,54906,2230403
F40-F48,2010년,지역,남자,50-54세,13426,57951,2207454
F40-F48,2010년,지역,남자,55-59세,10235,43938,1620705
F40-F48,2010년,지역,남자,60-64세,8315,34406,1227482
F40-F48,2010년,지역,남자,65세 이상,22097,94079,3075350
F40-F48,2010년,지역,여자,0-4세,224,333,10830
F40-F48,2010년,지역,여자,5-9세,715,1564,71138
F40-F48,2010년,지역,여자,10-14세,1941,4910,275726
F40-F48,2010년,지역,여자,15-19세,4962,14054,754652
F40-F48,2010년,지역,여자,20-24세,5509,16046,769869
F40-F48,2010년,지역,여자,25-29세,7980,27524,1208233
F40-F48,2010년,지역,여자,30-34세,9912,38197,1575379
F40-F48,2010년,지역,여자,35-39세,13934,54163,2203631
F40-F48,2010년,지역,여자,40-44세,18009,72117,2700264
F40-F48,2010년,지역,여자,45-49세,22948,86863,3270334
F40-F48,2010년,지역,여자,50-54세,26249,97117,3491829
F40-F48,2010년,지역,여자,55-59세,19942,76130,2675249
F40-F48,2010년,지역,여자,60-64세,16086,62694,2063751
F40-F48,2010년,지역,여자,65세 이상,48591,196213,6470889
F40-F48,2010년,직장,남자,0-4세,740,1128,37269
F40-F48,2010년,직장,남자,5-9세,2119,5126,226999
F40-F48,2010년,직장,남자,10-14세,3885,12000,614333
F40-F48,2010년,직장,남자,15-19세,9060,34895,1968406
F40-F48,2010년,직장,남자,20-24세,8487,33478,2122422
F40-F48,2010년,직장,남자,25-29세,11074,42916,2071676
F40-F48,2010년,직장,남자,30-34세,13112,54823,2500111
F40-F48,2010년,직장,남자,35-39세,15754,72168,3096948
F40-F48,2010년,직장,남자,40-44세,17126,79101,3164647
F40-F48,2010년,직장,남자,45-49세,18386,82653,3152148
F40-F48,2010년,직장,남자,50-54세,19630,87406,3266184
F40-F48,2010년,직장,남자,55-59세,17132,75975,2694407
F40-F48,2010년,직장,남자,60-64세,15647,67428,2338580
F40-F48,2010년,직장,남자,65세 이상,48960,212346,6596084
F40-F48,2010년,직장,여자,0-4세,596,828,30034
F40-F48,2010년,직장,여자,5-9세,1590,3409,153890
F40-F48,2010년,직장,여자,10-14세,3358,9595,503455
F40-F48,2010년,직장,여자,15-19세,8492,26571,1386050
F40-F48,2010년,직장,여자,20-24세,10916,31623,1461803
F40-F48,2010년,직장,여자,25-29세,16634,53062,2228279
F40-F48,2010년,직장,여자,30-34세,17610,61583,2594184
F40-F48,2010년,직장,여자,35-39세,21296,85895,3414442
F40-F48,2010년,직장,여자,40-44세,23823,95737,3611906
F40-F48,2010년,직장,여자,45-49세,29026,111011,4116216
F40-F48,2010년,직장,여자,50-54세,37714,145071,5194692
F40-F48,2010년,직장,여자,55-59세,34978,137635,4690794
F40-F48,2010년,직장,여자,60-64세,31527,129827,4522891
F40-F48,2010년,직장,여자,65세 이상,101243,426954,14290716
F40-F48,2011년,지역,남자,0-4세,268,367,14837
F40-F48,2011년,지역,남자,5-9세,867,1851,96342
F40-F48,2011년,지역,남자,10-14세,1934,5371,273332
F40-F48,2011년,지역,남자,15-19세,4684,16049,997829
F40-F48,2011년,지역,남자,20-24세,5018,18891,1200703
F40-F48,2011년,지역,남자,25-29세,5150,20873,1191889
F40-F48,2011년,지역,남자,30-34세,6563,28132,1472286
F40-F48,2011년,지역,남자,35-39세,8046,37344,1731557
F40-F48,2011년,지역,남자,40-44세,10858,50503,2091631
F40-F48,2011년,지역,남자,45-49세,11760,52337,2151996
F40-F48,2011년,지역,남자,50-54세,13687,58612,2264285
F40-F48,2011년,지역,남자,55-59세,11218,48142,1861939
F40-F48,2011년,지역,남자,60-64세,8680,36417,1371989
F40-F48,2011년,지역,남자,65세 이상,23651,98761,3178242
F40-F48,2011년,지역,여자,0-4세,194,298,11417
F40-F48,2011년,지역,여자,5-9세,667,1398,63280
F40-F48,2011년,지역,여자,10-14세,1830,4860,278378
F40-F48,2011년,지역,여자,15-19세,4653,13045,737477
F40-F48,2011년,지역,여자,20-24세,5309,15856,714457
F40-F48,2011년,지역,여자,25-29세,7345,25316,1115916
F40-F48,2011년,지역,여자,30-34세,9801,36828,1531186
F40-F48,2011년,지역,여자,35-39세,12736,52214,2129361
F40-F48,2011년,지역,여자,40-44세,17810,71803,2784854
F40-F48,2011년,지역,여자,45-49세,21035,80038,2965991
F40-F48,2011년,지역,여자,50-54세,26721,99584,3536187
F40-F48,2011년,지역,여자,55-59세,21550,82390,2830722
F40-F48,2011년,지역,여자,60-64세,16497,64818,2197661
F40-F48,2011년,지역,여자,65세 이상,50605,202924,6667801
F40-F48,2011년,직장,남자,0-4세,813,1199,54238
F40-F48,2011년,직장,남자,5-9세,2184,5049,230737
F40-F48,2011년,직장,남자,10-14세,4048,12484,641274
F40-F48,2011년,직장,남자,15-19세,9358,34833,1966114
F40-F48,2011년,직장,남자,20-24세,9605,39450,2524226
F40-F48,2011년,직장,남자,25-29세,11282,44313,2166062
F40-F48,2011년,직장,남자,30-34세,13929,57683,2636815
F40-F48,2011년,직장,남자,35-39세,15771,72238,3094481
F40-F48,2011년,직장,남자,40-44세,18148,84281,3468769
F40-F48,2011년,직장,남자,45-49세,18347,84023,3198737
F40-F48,2011년,직장,남자,50-54세,20983,95262,3549929
F40-F48,2011년,직장,남자,55-59세,19159,83929,3047075
F40-F48,2011년,직장,남자,60-64세,16573,72486,2546030
F40-F48,2011년,직장,남자,65세 이상,53745,232129,7382026
F40-F48,2011년,직장,여자,0-4세,639,887,48119
F40-F48,2011년,직장,여자,5-9세,1583,3343,159154
F40-F48,2011년,직장,여자,10-14세,3421,10233,548132
F40-F48,2011년,직장,여자,15-19세,8611,26407,1365595
F40-F48,2011년,직장,여자,20-24세,11680,35836,1579347
F40-F48,2011년,직장,여자,25-29세,15947,51945,2209821
F40-F48,2011년,직장,여자,30-34세,18254,64484,2734085
F40-F48,2011년,직장,여자,35-39세,20974,83476,3349283
F40-F48,2011년,직장,여자,40-44세,24915,101958,3869007
F40-F48,2011년,직장,여자,45-49세,27619,107270,3952966
F40-F48,2011년,직장,여자,50-54세,40071,153390,5462511
F40-F48,2011년,직장,여자,55-59세,38450,153638,5258972
F40-F48,2011년,직장,여자,60-64세,33182,136094,4613326
